S000,lng_w,lat_w,lng_h,lat_h
4,135.2140986,34.6696569,135.22567251865027,34.66383199527268
5,135.210735,34.6631078,135.203540868766,34.66855558794166
1,135.2140986,34.6696569,135.20776298667,34.662023046688695
4,135.2140986,34.6696569,135.21982609530082,34.65927165978881
5,135.2126072,34.66373,135.2124691799617,34.659743822278394
1,135.2182844,34.6659964,135.21780693558512,34.662256778856985
3,135.2182844,34.6659964,135.2148655447432,34.657186301978214
4,135.210735,34.6631078,135.20992918961122,34.6660991629959
2,135.2101714,34.6639883,135.22653205286588,34.6563945961594
3,135.2126072,34.66373,135.20494070220371,34.66167358441566
1,135.210735,34.6631078,135.21314869608847,34.664810926183314
1,135.2126072,34.66373,135.21319342107506,34.659156750186284
5,135.2039939,34.6694625,135.21345388202755,34.66347009390907
1,135.2101714,34.6639883,135.2280284684464,34.65857559134732
3,135.2039939,34.6694625,135.21311275924222,34.668768978858395
2,135.2126072,34.66373,135.21061613689054,34.667937372656226
5,135.2140986,34.6696569,135.21245685810172,34.66769602110952
4,135.2101714,34.6639883,135.20501711082554,34.67096318176978
4,135.2140986,34.6696569,135.2137838715045,34.66440056927647
1,135.2140986,34.6696569,135.22595237366815,34.65389535807835
5,135.210735,34.6631078,135.21531733196883,34.67241514410951
3,135.210735,34.6631078,135.20752444993448,34.66647915251037
2,135.2126072,34.66373,135.22628491281247,34.668614285231826
3,135.2126072,34.66373,135.22915426665807,34.6615331233448
1,135.2140986,34.6696569,135.20508542624097,34.66676670461668
1,135.2126072,34.66373,135.2223294781384,34.67226888781888
2,135.2039939,34.6694625,135.21752007785315,34.667454724282535
3,135.2182844,34.6659964,135.20880916058056,34.664641826500684
4,135.2101714,34.6639883,135.2247370556345,34.668363881587155
2,135.2101714,34.6639883,135.21041013273688,34.656787164275336
3,135.2140986,34.6696569,135.21711173627645,34.66622014655195
3,135.2182844,34.6659964,135.20347925278645,34.660539215441645
4,135.2101714,34.6639883,135.20346971531092,34.66352954954251
1,135.2039939,34.6694625,135.21855999246384,34.65936441580297
4,135.2182844,34.6659964,135.21059096594288,34.672219954790215
2,135.210735,34.6631078,135.21277840824104,34.6610920884211
3,135.210735,34.6631078,135.21633913828933,34.66036640674842
5,135.2182844,34.6659964,135.21247949615582,34.65540935966962
3,135.210735,34.6631078,135.22677063362815,34.66993713457796
4,135.2182844,34.6659964,135.22897464767271,34.655284683124194
4,135.2126072,34.66373,135.20708427797717,34.657720306745475
5,135.2101714,34.6639883,135.22241769268027,34.670644296944495
1,135.210735,34.6631078,135.2225286871249,34.66592748170047
1,135.2182844,34.6659964,135.20636022572955,34.664632049428306
5,135.2101714,34.6639883,135.22012458356735,34.6686711927392
4,135.2140986,34.6696569,135.22333603577948,34.66385478080721
3,135.2140986,34.6696569,135.20906578293756,34.654708961419466
1,135.2140986,34.6696569,135.2084355629831,34.661157596922244
2,135.2126072,34.66373,135.21531113840499,34.656369053096384
1,135.2140986,34.6696569,135.20727013308795,34.65493526848032
2,135.210735,34.6631078,135.21618552845197,34.6720193716989
2,135.2140986,34.6696569,135.22335363870212,34.660661817550164
3,135.2039939,34.6694625,135.20560203455668,34.659816058813966
5,135.2182844,34.6659964,135.22070683437607,34.66713228943617
5,135.2039939,34.6694625,135.20609070432994,34.66848331840337
1,135.2126072,34.66373,135.22111511883347,34.656390580593964
1,135.210735,34.6631078,135.2255152250569,34.658538640509235
1,135.2101714,34.6639883,135.21188855217486,34.66267474476479
5,135.2039939,34.6694625,135.21781696907098,34.656782159844184
4,135.2126072,34.66373,135.22005628972167,34.65945410925105
5,135.2039939,34.6694625,135.22135936768905,34.65782133571485
5,135.2140986,34.6696569,135.2230064154092,34.67241912429314
1,135.2101714,34.6639883,135.2218250686993,34.66733391833762
3,135.210735,34.6631078,135.22830833877546,34.67143001809165
1,135.2140986,34.6696569,135.2196712359135,34.65589763678268
1,135.2140986,34.6696569,135.2229027911146,34.662273628482545
4,135.2039939,34.6694625,135.21227247206258,34.66095660022366
1,135.2182844,34.6659964,135.2274346284128,34.655625441597024
1,135.2126072,34.66373,135.22937371861565,34.664890965108846
5,135.2126072,34.66373,135.22160013686704,34.66124483073574
4,135.2039939,34.6694625,135.2261197110444,34.66499827987567
3,135.2182844,34.6659964,135.2057556936005,34.66925828666008
5,135.2182844,34.6659964,135.21047991455154,34.66184633794329
1,135.2101714,34.6639883,135.2087402636436,34.660553414870186
5,135.2182844,34.6659964,135.20900423447034,34.660066018377655
3,135.2140986,34.6696569,135.21036680451556,34.66512280001956
1,135.2182844,34.6659964,135.22501782723597,34.66636582986218
4,135.2126072,34.66373,135.22733473201748,34.65341734331756
4,135.210735,34.6631078,135.21970347738062,34.670286714964014
4,135.2126072,34.66373,135.21073869383093,34.65398309429755
3,135.2039939,34.6694625,135.216691111075,34.65823356641836
4,135.210735,34.6631078,135.21528126507778,34.66268802373233
2,135.2101714,34.6639883,135.22474929359828,34.66354772120239
2,135.2101714,34.6639883,135.20194627861275,34.662866687808226
2,135.2126072,34.66373,135.21186536305999,34.65265605186371
1,135.2182844,34.6659964,135.21064925897602,34.671208510455976
5,135.2101714,34.6639883,135.2291211842158,34.66475028712029
4,135.2182844,34.6659964,135.2067502162924,34.653483833376825
1,135.2126072,34.66373,135.2152120638484,34.670585425417336
2,135.210735,34.6631078,135.21499354177237,34.66393632616802
1,135.210735,34.6631078,135.20574161463892,34.66748409059665
2,135.2182844,34.6659964,135.21546552244033,34.66141387099797
5,135.2140986,34.6696569,135.20610379158066,34.67041366485587
5,135.2039939,34.6694625,135.21627373828395,34.668983461326235
3,135.210735,34.6631078,135.22184155029404,34.66152397195124
3,135.2140986,34.6696569,135.21279992380744,34.66795461101636
2,135.2140986,34.6696569,135.20241836484146,34.665013245170584
1,135.2182844,34.6659964,135.20607277489802,34.67153370980327
4,135.2039939,34.6694625,135.20789789474145,34.66081104157406
1,135.2101714,34.6639883,135.2040492172252,34.66933907566488
4,135.2140986,34.6696569,135.21115401426638,34.66290761105349
4,135.2101714,34.6639883,135.22037792840982,34.653371897008164
3,135.2182844,34.6659964,135.21246763128192,34.6696277694614
2,135.210735,34.6631078,135.20874670697742,34.65929862487092
1,135.2140986,34.6696569,135.21992740222083,34.656457982387145
5,135.2140986,34.6696569,135.20687524032314,34.65753239731648
4,135.2126072,34.66373,135.21207913320535,34.670363323603105
4,135.2140986,34.6696569,135.21075725666927,34.66757451297617
4,135.210735,34.6631078,135.20574125526346,34.66901559526549
2,135.2126072,34.66373,135.21180888935575,34.659986619186746
2,135.2182844,34.6659964,135.2040223461961,34.67144663473523
1,135.210735,34.6631078,135.20282219726528,34.656925835175144
3,135.2039939,34.6694625,135.2124518919183,34.65533496623713
1,135.2039939,34.6694625,135.2062128910778,34.659682183199905
1,135.2182844,34.6659964,135.22955094786144,34.65662901643306
3,135.2182844,34.6659964,135.21284772165004,34.669369827873396
3,135.2039939,34.6694625,135.20720697072625,34.65366818840449
3,135.2126072,34.66373,135.22619866361552,34.66641707393778
1,135.2126072,34.66373,135.2249417994965,34.669998772006224
4,135.2140986,34.6696569,135.21861439447667,34.659338631256226
4,135.2182844,34.6659964,135.2161571943384,34.66573011587327
2,135.2182844,34.6659964,135.21017646873617,34.669812575980146
3,135.2182844,34.6659964,135.2197914671235,34.669961040223576
5,135.2039939,34.6694625,135.224467565373,34.66036514042605
2,135.210735,34.6631078,135.22927359069354,34.67230612655101
5,135.2126072,34.66373,135.21293069561503,34.65772803458868
3,135.2126072,34.66373,135.22522606686084,34.673113514545896
3,135.2101714,34.6639883,135.2228688847175,34.668497368188206
2,135.2140986,34.6696569,135.20824803383218,34.65327396874129
4,135.2101714,34.6639883,135.20685191241895,34.6564138346264
5,135.2039939,34.6694625,135.20876883833753,34.658091368041234
4,135.2126072,34.66373,135.21018400779144,34.662301997789775
5,135.2101714,34.6639883,135.218370335879,34.6570337543396
4,135.2039939,34.6694625,135.2187727224927,34.66561138711183
3,135.2101714,34.6639883,135.21771924356378,34.652296758392666
5,135.2140986,34.6696569,135.21932154995682,34.66027623386517
1,135.2140986,34.6696569,135.2088414702584,34.666893299064476
1,135.2039939,34.6694625,135.22210442264017,34.66647369807945
4,135.2126072,34.66373,135.206978607097,34.666977349664286
2,135.210735,34.6631078,135.2262491617187,34.65841031610921
5,135.2182844,34.6659964,135.2079413577987,34.67268383951683
5,135.2140986,34.6696569,135.2164964114978,34.65502395774076
2,135.2126072,34.66373,135.21920801772094,34.662114684676574
4,135.2126072,34.66373,135.22758142677316,34.657645731199715
3,135.2182844,34.6659964,135.21918718105937,34.660105423848904
2,135.2039939,34.6694625,135.2077367837208,34.652237602326224
4,135.2140986,34.6696569,135.2177341195777,34.671218630046916
4,135.2140986,34.6696569,135.22977040145008,34.66205758608079
5,135.2126072,34.66373,135.22177404751116,34.668680116366275
2,135.2182844,34.6659964,135.22638925641323,34.65861500404571
4,135.2140986,34.6696569,135.2198741339982,34.65381451713262
4,135.210735,34.6631078,135.22244886024544,34.66942397811021
5,135.210735,34.6631078,135.21444813646684,34.67237359157456
1,135.2126072,34.66373,135.226816057884,34.66406049496261
3,135.2101714,34.6639883,135.22550121774606,34.65399713875661
5,135.2101714,34.6639883,135.20699229167454,34.66638252928709
2,135.2182844,34.6659964,135.21008771659365,34.656129257399336
3,135.2140986,34.6696569,135.21619809201337,34.653192146532575
2,135.210735,34.6631078,135.22040808730125,34.65361336549625
4,135.210735,34.6631078,135.22436809590874,34.658269029027835
1,135.2039939,34.6694625,135.2098423167112,34.66695241368766
5,135.2140986,34.6696569,135.22904803695732,34.66971172746283
3,135.2126072,34.66373,135.22481982190828,34.6594522984439
3,135.2101714,34.6639883,135.20242840169405,34.665043812998526
5,135.2140986,34.6696569,135.20374431179448,34.670272288576
3,135.2126072,34.66373,135.22554383563966,34.667108157050976
4,135.2182844,34.6659964,135.22183977581216,34.65591783435676
2,135.2140986,34.6696569,135.21273704900207,34.66436223447537
4,135.2039939,34.6694625,135.22529947670816,34.65562205236092
1,135.2039939,34.6694625,135.21285518714328,34.658261954441414
3,135.2140986,34.6696569,135.21632553363432,34.66993440299564
1,135.2101714,34.6639883,135.21411166323094,34.67083643903093
4,135.210735,34.6631078,135.21818444354494,34.668689401556854
5,135.2140986,34.6696569,135.20874843911932,34.662197556144434
1,135.2101714,34.6639883,135.21109479247212,34.66781445958616
1,135.2126072,34.66373,135.20281874363656,34.66191280569551
4,135.2101714,34.6639883,135.22033724979008,34.66469119734639
4,135.2140986,34.6696569,135.2161496356193,34.65590827225329
4,135.2039939,34.6694625,135.20822989102493,34.66890797375983
5,135.2101714,34.6639883,135.22680544542766,34.66131171636025
2,135.2140986,34.6696569,135.2110123690543,34.65808967458042
1,135.2140986,34.6696569,135.21697318501762,34.658148891882135
4,135.2101714,34.6639883,135.2076668417465,34.668213239549225
1,135.2182844,34.6659964,135.2068699420325,34.654503436571375
4,135.210735,34.6631078,135.22761260469608,34.661195286173886
3,135.2140986,34.6696569,135.21191700819617,34.67179871767155
1,135.2182844,34.6659964,135.21946259983375,34.657829018336436
2,135.2039939,34.6694625,135.2237090075809,34.67073444466175
3,135.2126072,34.66373,135.21839688411353,34.65671878409951
5,135.2039939,34.6694625,135.20661161715378,34.66183541961617
1,135.2101714,34.6639883,135.22977513635092,34.65553205538503
1,135.2101714,34.6639883,135.2136361532087,34.66806959529452
5,135.210735,34.6631078,135.22008962716257,34.669135990658916
3,135.2101714,34.6639883,135.22323899523093,34.65883437011483
3,135.210735,34.6631078,135.21452195577515,34.662661401587954
4,135.2140986,34.6696569,135.2224842875251,34.65633097465244
2,135.2140986,34.6696569,135.20923977792464,34.65829147854156
3,135.2182844,34.6659964,135.2207854915857,34.65696131714187
3,135.2101714,34.6639883,135.21622503362147,34.66682215540186
5,135.2126072,34.66373,135.21559829622785,34.652893837810815
3,135.210735,34.6631078,135.20423497209353,34.67054102423133
4,135.2126072,34.66373,135.20488013968787,34.65783222391368
2,135.2126072,34.66373,135.22778808988352,34.669401779327124
4,135.210735,34.6631078,135.2266210488907,34.66176942005214
2,135.2182844,34.6659964,135.21571668664512,34.65685191973031
3,135.2140986,34.6696569,135.22066709425658,34.67071546110562
4,135.2140986,34.6696569,135.20715243856483,34.65506123646929
1,135.2126072,34.66373,135.2059934085462,34.66422161461054
1,135.2182844,34.6659964,135.21841794749406,34.67187826599166
5,135.2039939,34.6694625,135.20362467476383,34.65834319061526
3,135.2101714,34.6639883,135.22313787499505,34.66532095720524
5,135.2140986,34.6696569,135.2032638123955,34.66174648539242
2,135.2039939,34.6694625,135.22813058998,34.669626370173326
1,135.2126072,34.66373,135.2150513618529,34.65319380297633
4,135.2126072,34.66373,135.2190212250337,34.65402151349925
4,135.2101714,34.6639883,135.20883313545963,34.66445081691453
4,135.2101714,34.6639883,135.20216202294048,34.660286923852375
1,135.210735,34.6631078,135.20875975916272,34.66888925894112
1,135.2140986,34.6696569,135.20967874962207,34.65705349293115
3,135.2182844,34.6659964,135.2133911818767,34.66314215381086
2,135.2126072,34.66373,135.20210205663133,34.65579252290105
5,135.2126072,34.66373,135.22065758738736,34.65284243417039
1,135.2039939,34.6694625,135.20932485854365,34.65424025792691
2,135.2126072,34.66373,135.21208569508974,34.65988740567043
4,135.2039939,34.6694625,135.20593294548718,34.66426454915161
5,135.2039939,34.6694625,135.2244531142424,34.659615621663775
3,135.2182844,34.6659964,135.20835712184115,34.67033350484733
4,135.2126072,34.66373,135.2288273627965,34.66976470414822
2,135.2101714,34.6639883,135.2144067697576,34.66416528988238
1,135.2182844,34.6659964,135.21781697477653,34.669831634967935
1,135.2140986,34.6696569,135.2143401447333,34.66765950626541
5,135.2039939,34.6694625,135.22986715463682,34.66805791772627
2,135.210735,34.6631078,135.20944807370026,34.67062346810792
2,135.2039939,34.6694625,135.22765254171497,34.655869848823016
4,135.2140986,34.6696569,135.21531781690834,34.67088150090256
1,135.210735,34.6631078,135.22717589708208,34.66694118553463
4,135.2182844,34.6659964,135.22815950091731,34.66017744369541
2,135.2182844,34.6659964,135.2205598009944,34.67281917238299
4,135.2101714,34.6639883,135.22092494581884,34.66814811898074
2,135.2126072,34.66373,135.2204896072386,34.66388646873278
5,135.2039939,34.6694625,135.20215048706098,34.653579253373344
2,135.2182844,34.6659964,135.20707694586844,34.6728775238895
2,135.2039939,34.6694625,135.20382301000825,34.652512175124784
1,135.2182844,34.6659964,135.2118670961064,34.655526309573936
5,135.2039939,34.6694625,135.20776272403694,34.66263249193475
3,135.2182844,34.6659964,135.22019235654645,34.66479039418499
2,135.2140986,34.6696569,135.21332478503857,34.66801070231918
1,135.2039939,34.6694625,135.2274226943614,34.67063968777981
4,135.2039939,34.6694625,135.21589666985858,34.658221474636676
1,135.2126072,34.66373,135.22936068795963,34.66200517545319
1,135.2101714,34.6639883,135.21175101283657,34.6605481713533
4,135.2182844,34.6659964,135.22182446370948,34.668087353629936
4,135.2182844,34.6659964,135.2066235550849,34.65760043319649
5,135.210735,34.6631078,135.2143712253887,34.65688869952373
2,135.2126072,34.66373,135.2187964057055,34.6601392905832
2,135.2039939,34.6694625,135.20707422975076,34.65769802263177
3,135.2182844,34.6659964,135.2268122505552,34.65298282008031
3,135.2126072,34.66373,135.2079438157552,34.66066113842336
1,135.2140986,34.6696569,135.2122709811385,34.65534975964781
5,135.2182844,34.6659964,135.22157638456363,34.65819703661235
5,135.2126072,34.66373,135.20739160725444,34.66325731587773
5,135.2182844,34.6659964,135.20812426464124,34.65928785673224
3,135.2182844,34.6659964,135.22689456014226,34.65664338682842
3,135.2039939,34.6694625,135.22853613474538,34.67087258366345
4,135.210735,34.6631078,135.21876865401006,34.66012211304195
2,135.2182844,34.6659964,135.22011707419324,34.65898508501723
3,135.2126072,34.66373,135.20575070937096,34.66438856847066
5,135.2182844,34.6659964,135.2058343410033,34.66590006584495
1,135.2140986,34.6696569,135.21254058172534,34.66993720745045
5,135.2039939,34.6694625,135.22775819949405,34.66621251806767
5,135.2101714,34.6639883,135.20202974532208,34.663441486694154
3,135.2101714,34.6639883,135.2256887304936,34.66111132070503
5,135.2039939,34.6694625,135.22386578175517,34.67165405970989
3,135.2101714,34.6639883,135.20469711497722,34.659469829572856
4,135.2182844,34.6659964,135.21230605955256,34.654806126234234
3,135.2140986,34.6696569,135.21064564358826,34.66242998827317
4,135.2101714,34.6639883,135.20556825167753,34.65747470288001
5,135.2182844,34.6659964,135.20372894603653,34.65701972879047
3,135.2140986,34.6696569,135.21970237672045,34.66694711579693
2,135.2126072,34.66373,135.20284215568586,34.652241548589025
3,135.2140986,34.6696569,135.2107902046737,34.665147491588456
1,135.2101714,34.6639883,135.2230866898945,34.65348513841758
5,135.2182844,34.6659964,135.22077088311406,34.65335881319334
4,135.2039939,34.6694625,135.2132280018861,34.67175187191401
3,135.2126072,34.66373,135.2121332042502,34.671343912509506
1,135.2182844,34.6659964,135.22189246028697,34.669597232771366
4,135.2101714,34.6639883,135.22087318067992,34.66507508440457
1,135.2182844,34.6659964,135.2269184195257,34.654942343367146
2,135.2126072,34.66373,135.21021723052428,34.6580421731033
5,135.2101714,34.6639883,135.22745149160042,34.654918984937495
5,135.210735,34.6631078,135.21354691226784,34.665222555311324
2,135.2126072,34.66373,135.21381099491566,34.66983530831953
4,135.2140986,34.6696569,135.2158407925534,34.66864791202918
5,135.2182844,34.6659964,135.2263748155708,34.65644744259226
1,135.2101714,34.6639883,135.20262620102827,34.65971365921199
1,135.2039939,34.6694625,135.21328349595905,34.66000661423401
1,135.2182844,34.6659964,135.21538700391716,34.662224954108865
4,135.2101714,34.6639883,135.21046214302933,34.658713668979715
3,135.210735,34.6631078,135.22537094680516,34.670851929094596
5,135.2101714,34.6639883,135.21600130773191,34.655114412166945
1,135.2126072,34.66373,135.21970150690015,34.654389532278174
3,135.2039939,34.6694625,135.21609882081336,34.66100387267604
5,135.2126072,34.66373,135.2178581971288,34.66445847256719
4,135.2140986,34.6696569,135.21826976153756,34.65851615879522
2,135.2182844,34.6659964,135.2136177999749,34.65798428728831
2,135.2126072,34.66373,135.22202844978878,34.659280604748545
2,135.2126072,34.66373,135.22795580048,34.660452394687034
5,135.210735,34.6631078,135.22599862672703,34.66692593222283
3,135.2140986,34.6696569,135.21092817360696,34.66073242381557
1,135.2039939,34.6694625,135.22280140373303,34.6598783854971
5,135.2039939,34.6694625,135.22896506605784,34.664227758400465
1,135.2140986,34.6696569,135.21626650434712,34.67087324908117
2,135.2140986,34.6696569,135.22123871073597,34.66295059360973
2,135.2140986,34.6696569,135.20901260946053,34.67039710652145
3,135.2039939,34.6694625,135.20345313062393,34.668746676496006
1,135.2039939,34.6694625,135.2107604377067,34.65736995638273
4,135.210735,34.6631078,135.22762483071017,34.67125617607867
3,135.2101714,34.6639883,135.20980822056333,34.656199845323144
3,135.2101714,34.6639883,135.20791466152224,34.6554069869689
2,135.2182844,34.6659964,135.22631969521765,34.66523264876548
1,135.2140986,34.6696569,135.21465736819852,34.662510463748774
5,135.2101714,34.6639883,135.22233390185363,34.65609985802304
1,135.2140986,34.6696569,135.2170004961717,34.662209056735485
2,135.2101714,34.6639883,135.22535499234024,34.659990937229395
5,135.2182844,34.6659964,135.22414418892902,34.667758402752824
1,135.2039939,34.6694625,135.2240818662347,34.65236032043601
3,135.2140986,34.6696569,135.21811616918896,34.65621410285428
5,135.2101714,34.6639883,135.22876138778315,34.65374832943672
3,135.2126072,34.66373,135.21772081031088,34.65354291802351
3,135.210735,34.6631078,135.21672032200664,34.65228421703142
3,135.2140986,34.6696569,135.2062914294985,34.66259252237635
4,135.210735,34.6631078,135.2156200995742,34.6706459196936
1,135.2182844,34.6659964,135.2228442824741,34.653763886494495
5,135.2039939,34.6694625,135.20447248970422,34.66201845572463
1,135.2101714,34.6639883,135.22877281865132,34.65310286446292
5,135.210735,34.6631078,135.2048322581895,34.66939294557168
4,135.2101714,34.6639883,135.2084762067026,34.66514272985127
1,135.2101714,34.6639883,135.2120454564391,34.66554857916615
4,135.210735,34.6631078,135.227483095094,34.65700699659797
3,135.2126072,34.66373,135.22519074562496,34.65743725699973
2,135.2039939,34.6694625,135.20976641088504,34.670421913871394
4,135.210735,34.6631078,135.2154495717024,34.654211114398294
4,135.210735,34.6631078,135.2101063265945,34.6714130793676
3,135.2101714,34.6639883,135.22471139195292,34.65806526832138
3,135.2182844,34.6659964,135.21461424626486,34.671936606848895
5,135.210735,34.6631078,135.22253913118462,34.65564090733098
4,135.2182844,34.6659964,135.2165018532713,34.657082459486055
5,135.210735,34.6631078,135.2279478302118,34.66324890237227
4,135.2140986,34.6696569,135.20289992221169,34.656700786676495
5,135.2101714,34.6639883,135.22438567233863,34.659422547577755
4,135.2140986,34.6696569,135.22278128636665,34.66312142852078
2,135.2101714,34.6639883,135.22924349587197,34.65758535249425
1,135.2126072,34.66373,135.2164588921012,34.65301156477801
2,135.2182844,34.6659964,135.20867495893475,34.66320939663063
2,135.2140986,34.6696569,135.2234221217833,34.661174697022176
2,135.210735,34.6631078,135.2079525721777,34.660129171662376
1,135.2126072,34.66373,135.2078448959457,34.653801513880055
4,135.210735,34.6631078,135.22610790935965,34.663881818091475
4,135.2140986,34.6696569,135.20557943208144,34.66486758788905
2,135.210735,34.6631078,135.21336848523313,34.6594551666748
1,135.2182844,34.6659964,135.20221769318425,34.66136367074023
4,135.2101714,34.6639883,135.22135469610507,34.66885539111769
5,135.2101714,34.6639883,135.22758329323256,34.66587652435437
4,135.2039939,34.6694625,135.20876930612124,34.666708062221026
1,135.2126072,34.66373,135.21654717213596,34.666601221474444
2,135.2039939,34.6694625,135.2253360195679,34.65531830802255
2,135.2182844,34.6659964,135.22112041799238,34.659939661587934
5,135.2126072,34.66373,135.22393636611667,34.66038221142599
3,135.2182844,34.6659964,135.21701875952084,34.671905737981724
1,135.2182844,34.6659964,135.22126630614875,34.6596496073994
5,135.2182844,34.6659964,135.21082081269077,34.67002026047395
5,135.210735,34.6631078,135.20322278559956,34.663228907267275
4,135.2182844,34.6659964,135.21768289789358,34.66459216477022
5,135.2182844,34.6659964,135.21853883200777,34.66426849638621
1,135.2182844,34.6659964,135.20437662872118,34.65388548029638
1,135.2126072,34.66373,135.22772844609378,34.66475435235521
2,135.2140986,34.6696569,135.2190280711691,34.65806880025496
3,135.2101714,34.6639883,135.2049959048446,34.6713938048056
3,135.2039939,34.6694625,135.21346051261773,34.66336896435947
4,135.2140986,34.6696569,135.2288001681274,34.655818452670125
4,135.2039939,34.6694625,135.20562085403125,34.65488437878466
1,135.2039939,34.6694625,135.2038369916894,34.65542283302309
5,135.2140986,34.6696569,135.22066565328296,34.65853737165472
4,135.2039939,34.6694625,135.22841084913074,34.66690202744086
5,135.2039939,34.6694625,135.22851093769614,34.666106507604404
2,135.210735,34.6631078,135.22716594859648,34.6535802314752
3,135.2039939,34.6694625,135.22319410942254,34.659221876877204
5,135.2039939,34.6694625,135.20901099544454,34.66912494340435
2,135.2182844,34.6659964,135.2210685152496,34.66920461305066
5,135.2126072,34.66373,135.22596087174148,34.672882798861174
3,135.2039939,34.6694625,135.22740637756843,34.66239007487917
2,135.2182844,34.6659964,135.2281583595351,34.669587491570724
4,135.2140986,34.6696569,135.2157885306052,34.658988921558716
2,135.210735,34.6631078,135.22773676457768,34.664575378673625
5,135.2126072,34.66373,135.2180247046068,34.65359380578212
3,135.210735,34.6631078,135.22892003063248,34.65892722525892
3,135.2140986,34.6696569,135.22785579390248,34.66142219137916
1,135.2182844,34.6659964,135.20842641352476,34.658517764592
5,135.2140986,34.6696569,135.20828099078818,34.67291873731428
3,135.2039939,34.6694625,135.20315485631926,34.66786483946696
1,135.2140986,34.6696569,135.2210928995233,34.667430652549214
2,135.2101714,34.6639883,135.20238416329283,34.666793273827636
1,135.210735,34.6631078,135.21249669734092,34.66810983599494
1,135.2101714,34.6639883,135.22713067449934,34.65822986110618
3,135.210735,34.6631078,135.2292563906366,34.65740123105575
2,135.2039939,34.6694625,135.2076064142,34.662009607683295
5,135.2126072,34.66373,135.2069914219445,34.656863386525
2,135.2039939,34.6694625,135.20281764504657,34.65942503456924
3,135.2182844,34.6659964,135.22183548112235,34.655774491100026
5,135.2126072,34.66373,135.2248818782399,34.66930408845016
5,135.2140986,34.6696569,135.21106471877047,34.65952289924724
3,135.2126072,34.66373,135.21261062541666,34.66737956572275
4,135.2126072,34.66373,135.22202399646176,34.661414465387
1,135.2182844,34.6659964,135.2281939874672,34.655007448131315
4,135.2101714,34.6639883,135.20838268860936,34.66802822226777
2,135.2101714,34.6639883,135.22356387296207,34.65581069906018
4,135.2126072,34.66373,135.2054948245198,34.671275133451964
2,135.2126072,34.66373,135.20606792411544,34.672808088356284
4,135.2101714,34.6639883,135.22724185702555,34.67038090467558
4,135.2182844,34.6659964,135.22591559332463,34.65316873674623
5,135.2039939,34.6694625,135.21771292884586,34.66626414574781
3,135.2101714,34.6639883,135.20465858121128,34.669173036338385
2,135.2126072,34.66373,135.209248370092,34.657265209580835
1,135.210735,34.6631078,135.20559006333448,34.658383010979
2,135.2182844,34.6659964,135.21193523751322,34.6593943474521
1,135.2182844,34.6659964,135.21643672409073,34.67104519983435
2,135.2126072,34.66373,135.22549270683274,34.65249444208359
4,135.210735,34.6631078,135.20808380762082,34.65894094688745
3,135.2101714,34.6639883,135.2255050148549,34.66740485737528
3,135.2126072,34.66373,135.20695083541966,34.66089400714691
5,135.2140986,34.6696569,135.21536053890574,34.655083704494736
5,135.2140986,34.6696569,135.21128478282884,34.66058285593526
2,135.210735,34.6631078,135.21810158769802,34.66425492329005
4,135.2182844,34.6659964,135.2185482592391,34.671332717738764
3,135.2182844,34.6659964,135.2161421733573,34.659494205050734
3,135.2101714,34.6639883,135.2029952809084,34.65649359342156
5,135.2182844,34.6659964,135.20542058201357,34.657555968092716
3,135.2101714,34.6639883,135.21227604543682,34.66879076956868
2,135.2182844,34.6659964,135.20484819049602,34.656674635563
4,135.2140986,34.6696569,135.20256336744535,34.6688944156895
5,135.210735,34.6631078,135.20273696741924,34.653392616919
3,135.2101714,34.6639883,135.22234556251675,34.66775767002578
2,135.2126072,34.66373,135.21817348128448,34.663165305822275
3,135.2126072,34.66373,135.22614559611884,34.65505218008722
5,135.2101714,34.6639883,135.22773349052812,34.66740005981586
4,135.2101714,34.6639883,135.22961027858284,34.66495550362669
4,135.210735,34.6631078,135.2195589338157,34.66935866782954
2,135.2182844,34.6659964,135.2286760996348,34.65944878001517
4,135.210735,34.6631078,135.21827263908676,34.658458431159076
2,135.2140986,34.6696569,135.2222886955527,34.66648604650978
3,135.2182844,34.6659964,135.2206364392039,34.65931560071848
4,135.2039939,34.6694625,135.2201019340624,34.65947113598074
5,135.2140986,34.6696569,135.22742612649682,34.66313988059648
2,135.2182844,34.6659964,135.21483686710545,34.67250452708331
3,135.210735,34.6631078,135.20701390535405,34.669051378464985
1,135.210735,34.6631078,135.226352017696,34.652806650826975
5,135.2140986,34.6696569,135.22505670106614,34.6589075277921
3,135.2126072,34.66373,135.21331910384706,34.67072542793574
1,135.2101714,34.6639883,135.2251705215411,34.65830816611421
3,135.2140986,34.6696569,135.2184161340866,34.65507434892273
2,135.2126072,34.66373,135.2041027661626,34.66864901357451
3,135.2182844,34.6659964,135.20355392014073,34.664507503178704
4,135.2140986,34.6696569,135.2263065579463,34.666410320141246
4,135.2101714,34.6639883,135.22521322719032,34.66559157578727
2,135.2101714,34.6639883,135.22682564872284,34.665683611432584
4,135.2039939,34.6694625,135.22315456559147,34.668439694387885
5,135.2101714,34.6639883,135.2099256994128,34.65467481998289
1,135.2039939,34.6694625,135.2166899964103,34.672235389007064
5,135.2182844,34.6659964,135.22612870849164,34.661663033622254
5,135.2126072,34.66373,135.22318640155171,34.664150941306055
2,135.2140986,34.6696569,135.2201634557003,34.65324894898229
